LandisData "Climate Data" 

ClimateTable 

>>Eco	Time	Month	AvgMinT	AvgMaxT	StdDevT	AvgPpt	StdDev	PAR

eco3	1979	4	7.77	37.17	5.19	-4.67	-4.11	0.0

eco3	1979	5	14.93	82.37	6.33	1.53	2.29	0.0

eco3	1979	6	22.82	103.35	8.09	6.92	7.97	0.0

eco3	1979	7	25.97	118.57	7.8	11.84	12.5	0.0

eco3	1979	8	22.72	58.14	6.3	9.45	10.08	0.0

eco3	1979	9	19.69	55.47	4.89	6.83	7.21	0.0

eco3	1979	10	10.12	80.11	7.21	-0.83	-0.67	0.0

eco3	1979	11	1.02	20.88	3.51	-7.84	-7.23	0.0

eco3	1979	12	-1.73	5.96	1.37	-12.76	-12.51	0.0

eco3	1980	1	-7.89	30.29	2.85	-20.53	-20.37	0.0

eco3	1980	2	-5.88	12.78	2.61	-18.77	-18.78	0.0

eco3	1980	3	0.74	22.97	3.11	-14.75	-14.21	0.0

eco3	1980	4	14.03	15.21	3.02	-1.54	-1.17	0.0

eco3	1980	5	22.7	18.92	4.02	4.68	5.19	0.0

eco3	1980	6	23.63	92.7	7	8.52	9.15	0.0

eco3	1980	7	27.24	67.43	5.97	12.11	12.47	0.0

eco3	1980	8	23.93	139.09	9.11	11.6	11.92	0.0

eco3	1980	9	17.55	95.84	6.4	5.45	5.91	0.0

eco3	1980	10	9.01	33	4.78	-1.81	-1.13	0.0

eco3	1980	11	3.06	22.22	3.55	-6.69	-5.97	0.0

eco3	1980	12	-6.82	15.27	1.47	-18.33	-17.7	0.0

eco3	1981	1	-5.16	6.86	NaN	-19.35	-18.81	0.0

eco3	1981	2	-2.61	27.94	2.11	-15.03	-14.22	0.0

eco3	1981	3	5.57	19.87	3.97	-8.3	-7.45	0.0

eco3	1981	4	11.53	105.92	5.36	-1.7	-0.74	0.0

eco3	1981	5	18.87	31.98	5.72	2.39	3.54	0.0

eco3	1981	6	22.07	150.81	9.9	8.77	9.46	0.0

eco3	1981	7	25.59	74.8	8.04	11.39	12.43	0.0

eco3	1981	8	24.66	82.77	8.27	11.51	12.43	0.0

eco3	1981	9	18.37	65.38	6.74	4.95	5.9	0.0

eco3	1981	10	10.04	118.32	7.1	-0.39	0.3	0.0

eco3	1981	11	6.18	14.03	3.14	-3.98	-3.79	0.0

eco3	1981	12	-5.96	21.06	2.63	-15.55	-15.21	0.0

eco3	1982	1	-13.74	31.74	2.42	-28.86	-28.06	0.0

eco3	1982	2	-6.02	8.49	1.67	-19.58	-19.15	0.0

eco3	1982	3	0.17	35.79	4.48	-12.3	-11.85	0.0

eco3	1982	4	9.33	38.99	4.37	-4.75	-4.33	0.0

eco3	1982	5	19.82	114.96	8.14	5.68	6.32	0.0

eco3	1982	6	20.4	69.14	5.98	5.74	6.84	0.0

eco3	1982	7	25.73	159.12	8.69	12.14	12.8	0.0

eco3	1982	8	23.33	69.31	5.31	9.77	10.44	0.0

eco3	1982	9	18.5	102.04	6.06	6.51	6.76	0.0

eco3	1982	10	12.12	114.05	7.96	2.15	2.38	0.0

eco3	1982	11	0.41	55.73	3.6	-9.6	-9.07	0.0

eco3	1982	12	-2.97	20.12	1.36	-12.14	-11.73	0.0

eco3	1983	1	-5.75	34.65	2.48	-17.02	-16.92	0.0

eco3	1983	2	-2.28	9.78	2.17	-11.92	-11.85	0.0

eco3	1983	3	2.29	20.11	4.47	-7.17	-6.74	0.0

eco3	1983	4	9.41	34.45	3.49	-3.43	-2.65	0.0

eco3	1983	5	16.65	43.45	5.82	0.82	2.01	0.0

eco3	1983	6	23.03	89.99	9.51	8.84	9.91	0.0

eco3	1983	7	27.74	92.47	8.3	13.83	15	0.0

eco3	1983	8	27.78	147.11	7.9	13.11	14.64	0.0

eco3	1983	9	19.23	86.41	6.3	7.39	8.21	0.0

eco3	1983	10	11.26	74.71	6.55	0.85	1.77	0.0

eco3	1983	11	1.16	77.15	4.7	-5.34	-4.67	0.0

eco3	1983	12	-12.7	27.16	2	-24.43	-24.23	0.0

eco3	1984	1	-8.15	13.81	1.16	-21.23	-19.89	0.0

eco3	1984	2	0.39	12.31	3.35	-10.79	-9.8	0.0

eco3	1984	3	-0.02	14.19	2.6	-13.79	-12.54	0.0

eco3	1984	4	13.36	30.66	5.14	-1.82	-0.93	0.0

eco3	1984	5	17.58	53.74	5.11	2.49	3.72	0.0

eco3	1984	6	23.47	179.37	9.36	10.07	10.95	0.0

eco3	1984	7	26.01	45.38	5.56	10.79	12.33	0.0

eco3	1984	8	26.99	58.41	7.06	12.22	13.63	0.0

eco3	1984	9	16.77	60.66	6.12	4.05	4.86	0.0

eco3	1984	10	12.83	111.46	9.19	2.66	3.23	0.0

eco3	1984	11	2.41	16.76	2.37	-8.27	-7.43	0.0

eco3	1984	12	-6.22	41.94	2.83	-17.31	-17.35	0.0

eco3	1985	1	-8.72	10.59	NaN	-21.62	-20.76	0.0

eco3	1985	2	-5.74	14.62	1.81	-20.08	-19.31	0.0

eco3	1985	3	5.15	30.84	4.45	-6.77	-6.36	0.0

eco3	1985	4	13.22	73.47	6.59	-0.68	-0.07	0.0

eco3	1985	5	21.24	116.44	9.57	4.97	6.27	0.0

eco3	1985	6	20.89	112.55	8.35	5.58	7.3	0.0

eco3	1985	7	25.67	93.64	8.41	9.67	11.59	0.0

eco3	1985	8	21.88	90.75	8.15	8.97	10.13	0.0

eco3	1985	9	17.27	114.83	6.1	5.49	6.54	0.0

eco3	1985	10	12.18	46.52	5.13	-1.25	-0.15	0.0

eco3	1985	11	-2.62	50.98	4.48	-13.05	-11.95	0.0

eco3	1985	12	-11.43	14.99	1.47	-23.04	-22.33	0.0

eco3	1986	1	-5.6	19.08	2.16	-17.56	-16.6	0.0

eco3	1986	2	-5.53	18.23	2.56	-18.14	-17.69	0.0

eco3	1986	3	4.95	13.76	2.44	-8.61	-8.12	0.0

eco3	1986	4	13.18	113.15	7.6	-0.07	0.5	0.0

eco3	1986	5	20.37	54.17	5.79	4.44	5.23	0.0

eco3	1986	6	23.64	126.51	8.64	8.61	9.86	0.0

eco3	1986	7	25.57	113.82	8.61	13.01	13.94	0.0

eco3	1986	8	22.56	93.58	6.92	9.19	10.21	0.0

eco3	1986	9	17.01	150.69	8.04	6.3	7.11	0.0

eco3	1986	10	12.09	19.42	3.31	0.26	1.12	0.0

eco3	1986	11	0.19	49.35	4.52	-10.47	-9.95	0.0

eco3	1986	12	-2.58	12.09	1.56	-13.97	-13.47	0.0

eco3	1987	1	-4.45	13.72	2.03	-16.4	-15.75	0.0

eco3	1987	2	1.59	7.91	2.35	-10.09	-9.49	0.0

eco3	1987	3	5.97	21.19	4.08	-6.54	-6.09	0.0

eco3	1987	4	18.35	10.11	3.52	-1.01	0.05	0.0

eco3	1987	5	20.38	125.66	9.03	5.21	6.01	0.0

eco3	1987	6	26.44	40.03	4.79	9.35	10.65	0.0

eco3	1987	7	26.87	197.24	10.14	13.64	14.13	0.0

eco3	1987	8	24.07	68.84	7.11	10.56	11.33	0.0

eco3	1987	9	20.19	76.72	6.55	7.12	7.33	0.0

eco3	1987	10	9.53	19.91	3.91	-1.71	-0.96	0.0

eco3	1987	11	5.01	18.34	3.41	-5.41	-4.9	0.0

eco3	1987	12	-2.76	12.8	2.91	-10.72	-10.76	0.0

eco3	1988	1	-9.34	22.37	3.31	-22.62	-22.55	0.0

eco3	1988	2	-6.89	3.41	NaN	-22.37	-21.98	0.0

eco3	1988	3	1.65	47.66	4.43	-10.04	-9.18	0.0

eco3	1988	4	13.13	10.2	2.84	-3.71	-3.04	0.0

eco3	1988	5	23.49	53.15	5.73	5.96	6.98	0.0

eco3	1988	6	27.66	71.94	6.92	9.64	10.81	0.0

eco3	1988	7	29.54	76.94	6.96	12.51	13.25	0.0

eco3	1988	8	24.84	222.94	9.97	12.28	12.75	0.0

eco3	1988	9	19.02	89.16	7.71	6.82	7.27	0.0

eco3	1988	10	9.77	24.99	3.66	-2.66	-1.92	0.0

eco3	1988	11	1.59	54.46	5.12	-6.2	-6.27	0.0

eco3	1988	12	-4.98	24.24	3.27	-17.76	-17.15	0.0

eco3	1989	1	-3.88	36.96	3.93	-18.15	-18.58	0.0

eco3	1989	2	-8.14	9.42	NaN	-24.68	-24.46	0.0

eco3	1989	3	-0.61	33.49	3.58	-13.55	-12.74	0.0

eco3	1989	4	9.7	33.58	4.81	-3.76	-3.29	0.0

eco3	1989	5	19.76	68.56	7.4	3.3	4.39	0.0

eco3	1989	6	22.95	124.47	7.75	8.66	9.45	0.0

eco3	1989	7	27.43	56.95	6.05	13.05	13.78	0.0

eco3	1989	8	24.74	100.2	8.04	11.21	11.93	0.0

eco3	1989	9	19.85	88.46	6.41	5.95	6.77	0.0

eco3	1989	10	14.27	43.42	4.55	-0.47	0.2	0.0

eco3	1989	11	-0.61	13.96	3.45	-10.32	-9.76	0.0

eco3	1989	12	-10.52	11.31	NaN	-22.39	-21.52	0.0

eco3	1990	1	-2.06	19.98	1.93	-14.56	-13.11	0.0

eco3	1990	2	-2.29	13.21	2.36	-18.63	-17.64	0.0

eco3	1990	3	4.13	37.57	4.94	-8.58	-7.84	0.0

eco3	1990	4	11.49	89.09	5.18	-2.52	-1.86	0.0

eco3	1990	5	17.36	28.43	4.65	2.11	2.97	0.0

eco3	1990	6	23.8	133.3	8.95	9.97	11.09	0.0

eco3	1990	7	25.49	64.97	5.87	10.95	12.29	0.0

eco3	1990	8	25.79	47.89	5.74	10.84	11.7	0.0

eco3	1990	9	20.23	93.19	5.43	6.68	7.49	0.0

eco3	1990	10	11.53	95.14	6.77	-1.51	-0.8	0.0

eco3	1990	11	4.68	12.16	2.17	-6.65	-6.21	0.0

eco3	1990	12	-5.98	18.22	2.71	-18.25	-17.44	0.0

eco3	1991	1	-9.21	12.68	1.4	-21.93	-21.38	0.0

eco3	1991	2	-0.75	17.34	3.35	-15.2	-14.37	0.0

eco3	1991	3	3.53	35.26	3.61	-9.23	-8.85	0.0

eco3	1991	4	13.78	56.31	6.74	-0.71	0.05	0.0

eco3	1991	5	20.37	94.02	7.35	6.71	7.75	0.0

eco3	1991	6	24.71	90.23	7.35	10.7	12.04	0.0

eco3	1991	7	24.65	131.84	7.36	11.94	13.24	0.0

eco3	1991	8	26.87	45.06	6.94	11.66	13.02	0.0

eco3	1991	9	17.47	124.43	8.27	5.89	6.74	0.0

eco3	1991	10	9.81	48.76	4.58	-1.41	-0.63	0.0

eco3	1991	11	-1.77	74.35	3.69	-10.81	-10.24	0.0

eco3	1991	12	-4.33	20.49	2.37	-15.57	-14.84	0.0

eco3	1992	1	-4.49	12.38	2.03	-15.13	-14.14	0.0

eco3	1992	2	-1.82	18.15	2.86	-11.74	-10.83	0.0

eco3	1992	3	3.12	10.9	3.42	-8.88	-8.2	0.0

eco3	1992	4	8.13	38.56	4.78	-2.8	-2.31	0.0

eco3	1992	5	20.87	55.33	5.05	4.68	5.61	0.0

eco3	1992	6	21.64	94	7.26	7.01	8.16	0.0

eco3	1992	7	21.55	102.09	8.28	8.63	9.66	0.0

eco3	1992	8	22.13	128.94	8.59	9.11	10.12	0.0

eco3	1992	9	18.6	76.44	6.65	5.08	5.63	0.0

eco3	1992	10	11.53	15.7	3.08	-1.6	-0.72	0.0

eco3	1992	11	-0.33	30.75	3.9	-6.66	-6.25	0.0

eco3	1992	12	-5.68	26.9	2.83	-15.97	-15.55	0.0

eco3	1993	1	-6.81	21.59	2.59	-20.18	-20.31	0.0

eco3	1993	2	-4.23	1.03	NaN	-18.05	-17.8	0.0

eco3	1993	3	3.64	11.21	3.07	-10.55	-10.35	0.0

eco3	1993	4	9.89	57.62	5.91	-3.5	-2.8	0.0

eco3	1993	5	17.1	86.89	7.14	3.26	4.51	0.0

eco3	1993	6	20.85	108.55	8.28	7.81	9.01	0.0

eco3	1993	7	23.1	197.17	9.91	11.77	12.67	0.0

eco3	1993	8	24.34	97.86	8.5	11.5	12.59	0.0

eco3	1993	9	15.18	55.46	5.34	3.37	4.3	0.0

eco3	1993	10	10.52	22.78	3.62	-2.65	-1.61	0.0

eco3	1993	11	-0.26	42.97	4.01	-10.37	-9.47	0.0

eco3	1993	12	-5.34	24.43	2.29	-14.7	-13.99	0.0

eco3	1994	1	-13.99	21.58	1.47	-27.13	-26.38	0.0

eco3	1994	2	-7.91	10.29	1.44	-21.6	-21.79	0.0

eco3	1994	3	3.94	18.48	3.49	-8.26	-7.66	0.0

eco3	1994	4	11.07	82.48	5.65	-3.16	-2.25	0.0

eco3	1994	5	19.67	57.99	5.55	4.23	5.41	0.0

eco3	1994	6	24.01	193.6	9.82	10.43	11.16	0.0

eco3	1994	7	24.12	95.52	8.87	11.38	12.52	0.0

eco3	1994	8	23.27	73.27	6.9	9.82	10.78	0.0

eco3	1994	9	20.7	88.66	7.02	8.29	8.61	0.0

eco3	1994	10	13.33	61.04	6.89	2.96	3.58	0.0

eco3	1994	11	4.94	33.45	4.45	-5.14	-4.43	0.0

eco3	1994	12	-1.5	8.6	1.41	-12.16	-11.81	0.0

eco3	1995	1	-6.28	20.52	2.76	-17.28	-17.45	0.0

eco3	1995	2	-5.51	17.31	2.49	-20.3	-20.07	0.0

eco3	1995	3	3.33	21.62	4.53	-8.98	-8.84	0.0

eco3	1995	4	7.24	33.38	3.54	-4.67	-3.77	0.0

eco3	1995	5	18.21	61.7	5.97	3.65	4.63	0.0

eco3	1995	6	26.8	33.9	5.83	11.46	12.48	0.0

eco3	1995	7	25.21	174.43	9.89	11.9	12.62	0.0

eco3	1995	8	25.56	126.85	7.92	12.48	13.56	0.0

eco3	1995	9	19	87.33	7.04	5.22	6.03	0.0

eco3	1995	10	10.7	104.32	7.6	0.73	1.4	0.0

eco3	1995	11	-2.99	26.64	3.96	-12.63	-11.4	0.0

eco3	1995	12	-7.37	29.3	3.16	-18.7	-17.32	0.0

eco3	1996	1	-11.13	35.81	3.29	-27.62	-26.5	0.0

eco3	1996	2	-6.01	28.88	2.79	-20.19	-19.17	0.0

eco3	1996	3	-1.81	13.26	2.63	-15.54	-15.03	0.0

eco3	1996	4	7.27	31.16	3.81	-5.45	-4.85	0.0

eco3	1996	5	16.71	45.09	6.07	1.94	3.27	0.0

eco3	1996	6	23.72	115.58	6.29	9.45	10.45	0.0

eco3	1996	7	23.64	146.44	7.81	10.87	11.9	0.0

eco3	1996	8	25.83	64.44	6.23	11.42	12.41	0.0

eco3	1996	9	19.16	89.3	7.41	7.52	7.8	0.0

eco3	1996	10	11.99	95.75	7.28	-0.2	0.51	0.0

eco3	1996	11	-2.26	81.9	4.85	-11.3	-11.03	0.0

eco3	1996	12	-8.39	30.17	2.91	-17.32	-17.11	0.0

eco3	1997	1	-9.99	46.25	3.41	-21.52	-21.67	0.0

eco3	1997	2	-3.36	6.2	0.28	-17.95	-17.02	0.0

eco3	1997	3	1.21	38.11	3.93	-11.72	-10.77	0.0

eco3	1997	4	9.84	24.23	4.8	-4.31	-3.67	0.0

eco3	1997	5	14.85	50.14	6.18	0.95	1.83	0.0

eco3	1997	6	25.1	139.88	9.61	9.72	10.76	0.0

eco3	1997	7	24.63	100.17	8.56	11.42	12.58	0.0

eco3	1997	8	22.7	47.47	6.26	9.38	10.74	0.0

eco3	1997	9	20.58	69.98	6.94	7	8.22	0.0

eco3	1997	10	11.93	64.46	6.47	0.18	1.26	0.0

eco3	1997	11	-0.2	32.76	3.67	-9.22	-8.45	0.0

eco3	1997	12	-1.27	5.84	1.2	-9.68	-8.96	0.0

eco3	1998	1	-5.89	17.77	2.17	-14.7	-14.68	0.0

eco3	1998	2	2.22	38.45	3.33	-7.11	-6.5	0.0

eco3	1998	3	1.92	32.17	3.32	-9.11	-8.19	0.0

eco3	1998	4	13.9	35.62	4.67	-1.38	-0.41	0.0

eco3	1998	5	22.21	79.29	8.43	5.4	6.71	0.0

eco3	1998	6	20.53	144.59	8.83	9.46	10.4	0.0

eco3	1998	7	25.17	77.86	7.56	11.53	12.86	0.0

eco3	1998	8	25.64	53.44	5.48	12.07	13.02	0.0

eco3	1998	9	21.95	89.19	6.05	7.34	8.49	0.0

eco3	1998	10	12.76	105.56	7.72	2.02	2.84	0.0

eco3	1998	11	2.67	52.1	4.8	-5.62	-4.46	0.0

eco3	1998	12	-3.59	28.95	2.52	-14.42	-13.36	0.0

eco3	1999	1	-9.17	19.35	2.85	-20.45	-19.33	0.0

eco3	1999	2	-0.47	16.73	2.25	-13.46	-12.51	0.0

eco3	1999	3	3.86	29.2	4.4	-8.95	-7.66	0.0

eco3	1999	4	12	53.81	5.24	-1.05	-0.25	0.0

eco3	1999	5	18.86	119.54	9.22	5.59	6.57	0.0

eco3	1999	6	22.45	97.37	8.43	9.81	11.04	0.0

eco3	1999	7	26.33	274.85	9.54	13.09	14.74	0.0

eco3	1999	8	23.09	127.94	9.25	10.92	12.55	0.0

eco3	1999	9	17.9	126.25	7.94	6	7.15	0.0

eco3	1999	10	10.64	42.2	4.15	-0.96	0.02	0.0

eco3	1999	11	6.69	5.51	1.95	-4.09	-3.24	0.0

eco3	1999	12	-2.46	5.97	1.7	-13.05	-11.85	0.0

eco3	2000	1	-7.29	14.59	NaN	-20.93	-19.19	0.0

eco3	2000	2	-0.72	23.32	2.84	-13.76	-12.32	0.0

eco3	2000	3	6.84	42.82	4.4	-6.44	-5.41	0.0

eco3	2000	4	10.15	39.92	4.64	-3.26	-2.34	0.0

eco3	2000	5	18.96	78.02	6.98	4.88	5.92	0.0

eco3	2000	6	20.2	113.41	8.9	7.21	8.51	0.0

eco3	2000	7	24.72	77.15	6.84	11.85	13.11	0.0

eco3	2000	8	24.19	126.38	8.91	11.1	12.54	0.0

eco3	2000	9	18.2	46.51	6.51	3.96	5.28	0.0

eco3	2000	10	13.61	73.17	6.48	0.85	2.07	0.0

eco3	2000	11	0.99	68.43	7.03	-5.6	-4.86	0.0

eco3	2000	12	-12.08	16.48	1.92	-22.62	-21.74	0.0

eco3	2001	1	-4.24	19.36	1.51	-15.82	-14.52	0.0

eco3	2001	2	-8.42	44.97	3.03	-22.76	-21.51	0.0

eco3	2001	3	1.44	13.41	1.48	-12.55	-11.06	0.0

eco3	2001	4	9.92	145.92	7.02	-1.29	-0.36	0.0

eco3	2001	5	18.49	119.3	8.01	4.85	6	0.0

eco3	2001	6	23.16	81.83	7.07	9.96	11.29	0.0

eco3	2001	7	25.6	72.56	7.62	11.93	13.49	0.0

eco3	2001	8	26.42	93.85	7.47	11.47	13.28	0.0

eco3	2001	9	18.98	36.88	6.29	5.86	7.22	0.0

eco3	2001	10	11.38	76.23	6.8	-0.38	0.6	0.0

eco3	2001	11	8.03	46.46	4.57	-1.8	-0.78	0.0

eco3	2001	12	-2.12	16.67	1.93	-10.86	-9.79	0.0

eco3	2002	1	-4.32	6.63	0.42	-15.57	-14.16	0.0

eco3	2002	2	-0.75	9.46	1.18	-13.64	-12.21	0.0

eco3	2002	3	-2.69	32.49	3.01	-15.91	-14.62	0.0

eco3	2002	4	8.48	36.59	4.91	-3.24	-2.17	0.0

eco3	2002	5	15.23	45.48	6.04	0.75	2.18	0.0

eco3	2002	6	24.1	137.15	10.5	10.38	12.12	0.0

eco3	2002	7	27.3	137.93	8.45	13.62	15.04	0.0

eco3	2002	8	23.77	113.96	7.8	11.89	13	0.0

eco3	2002	9	20.54	69.63	6.05	7.94	9.32	0.0

eco3	2002	10	5.83	56.96	4.86	-2.86	-1.91	0.0

eco3	2002	11	0.41	6.87	1.92	-9.35	-7.61	0.0

eco3	2002	12	-2.85	14.86	1.92	-12.45	-10.95	0.0

eco3	2003	1	-8.71	3.85	NaN	-19.66	-18.06	0.0

eco3	2003	2	-7.34	4.23	NaN	-20.95	-19.15	0.0

eco3	2003	3	1.2	13.98	2.76	-12.14	-10.96	0.0

eco3	2003	4	10.74	40.23	4.86	-3.51	-2.01	0.0

eco3	2003	5	18.66	71.8	6.68	2.89	4.33	0.0

eco3	2003	6	22.85	97.2	9.19	7.9	9.7	0.0

eco3	2003	7	25.68	116.69	7.51	11.26	13.02	0.0

eco3	2003	8	26.8	57.85	6.51	12.39	14.21	0.0

eco3	2003	9	19.58	100.32	5.75	6.67	7.72	0.0

eco3	2003	10	12.55	39.74	4.81	0.31	1.24	0.0

eco3	2003	11	0.26	34.94	3.11	-8.51	-7.53	0.0

eco3	2003	12	-2.47	13.13	2.65	-12.77	-11.39	0.0

eco3	2004	1	-11.57	24.85	1.95	-23.39	-22.05	0.0

eco3	2004	2	-2.9	20.09	2.12	-15.83	-14.69	0.0

eco3	2004	3	2.8	38.48	4.4	-8.59	-7.54	0.0

eco3	2004	4	10.93	30.37	3.45	-3.14	-2.05	0.0

eco3	2004	5	14.63	106.85	7.76	1.59	3.12	0.0

eco3	2004	6	20.91	39.79	5.04	6.82	8.47	0.0

eco3	2004	7	24.41	99.1	8.24	10.5	12.04	0.0

eco3	2004	8	20.98	61.1	5.88	7.26	8.8	0.0

eco3	2004	9	21.23	142.16	9.76	8.83	9.99	0.0

eco3	2004	10	12.1	71.43	7.65	1.36	2.58	0.0

eco3	2004	11	4.74	11.21	2.51	-5.56	-4.23	0.0

eco3	2004	12	-5.8	40.13	3.22	-17.2	-15.4	0.0

eco3	2005	1	-9.62	53.6	4.11	-22.99	-21.57	0.0

eco3	2005	2	-2.18	13.34	2.07	-15.21	-13.77	0.0

eco3	2005	3	1.61	17.26	2.46	-13.57	-11.77	0.0

eco3	2005	4	13.86	26.8	4.66	-0.54	0.67	0.0

eco3	2005	5	15.35	111.74	8.17	3.88	5.06	0.0

eco3	2005	6	23.77	127.5	9.19	10.81	12.43	0.0

eco3	2005	7	26.85	50	5.66	12.6	14.12	0.0

eco3	2005	8	24.54	48.67	6.94	10.08	12	0.0

eco3	2005	9	21.29	73.1	6.35	7.05	8.77	0.0

eco3	2005	10	12.96	84.78	6.62	1.26	1.9	0.0

eco3	2005	11	3.38	82.85	6.36	-6.31	-5.06	0.0

eco3	2005	12	-5.45	27.67	3.11	-12.63	-11.7	0.0

eco3	2006	1	-1.44	9.5	1.93	-11.02	-9.41	0.0

eco3	2006	2	-5.78	22.99	2.83	-19.42	-18.4	0.0

eco3	2006	3	3.12	39.14	4.84	-8.32	-7.3	0.0

eco3	2006	4	15.4	36.65	5.44	-0.37	0.81	0.0

eco3	2006	5	18.47	89.84	7.02	6.28	7.03	0.0

eco3	2006	6	24.18	59.72	5.7	8.9	10.08	0.0

eco3	2006	7	29.17	63.9	5.94	13.24	14.51	0.0

eco3	2006	8	25.49	52.87	5.78	10.08	11.6	0.0

eco3	2006	9	19.15	53.5	7.31	4.16	5.79	0.0

eco3	2006	10	9.67	45.18	4.96	-1.82	-0.73	0.0

eco3	2006	11	3.59	27.43	3.26	-5.58	-4.93	0.0

eco3	2006	12	-1.26	33.43	3.58	-10.81	-9.48	0.0

eco3	2007	1	-5.97	11.67	0	-17.18	-15.64	0.0

eco3	2007	2	-8.86	17.39	2.79	-20.94	-19.81	0.0

eco3	2007	3	4.72	48.31	5.05	-8.24	-7.03	0.0

eco3	2007	4	10.82	69.51	6.23	-4.06	-2.76	0.0

eco3	2007	5	20.2	73.14	7.2	5.63	6.73	0.0

eco3	2007	6	25.12	84.58	8.03	10.45	12.16	0.0

eco3	2007	7	26.64	66.68	7.28	11.93	13.8	0.0

eco3	2007	8	24.71	49.07	5.9	10.33	11.88	0.0

eco3	2007	9	19.87	163.85	7.61	6.11	7.45	0.0

eco3	2007	10	13.35	126.01	7.62	2.92	3.8	0.0

eco3	2007	11	1.87	13.33	2.61	-6.29	-5.4	0.0

eco3	2007	12	-6.98	45.1	3.81	-17.21	-16.61	0.0

eco3	2008	1	-7.81	5.08	NaN	-20.19	-19.79	0.0

eco3	2008	2	-6.68	8.28	1.35	-20.91	-19.97	0.0

eco3	2008	3	0.44	10.92	2.23	-12.86	-11.48	0.0

eco3	2008	4	8.94	115.72	7.02	-3.22	-2.55	0.0

eco3	2008	5	15.74	59.36	5.69	1.4	2.83	0.0

eco3	2008	6	21.84	121.81	8.39	8.47	9.79	0.0

eco3	2008	7	24.92	82.2	7.36	10.99	12.45	0.0

eco3	2008	8	25.18	38.12	5.53	10.02	11.41	0.0

eco3	2008	9	19.02	106.31	7.99	6.91	8.06	0.0

eco3	2008	10	11.61	77.45	8.35	1.15	1.74	0.0

eco3	2008	11	1.73	34.79	4.64	-6.42	-5.47	0.0

eco3	2008	12	-9.63	44.41	3.94	-21.91	-20.69	0.0

eco3	2009	1	-10.81	16.13	1.82	-25.79	-25.05	0.0

eco3	2009	2	-4.37	23.27	3.17	-17.14	-16.21	0.0

eco3	2009	3	1.58	77.4	6.85	-11.27	-10.22	0.0

eco3	2009	4	10.58	41.48	4.42	-1.92	-1.19	0.0

eco3	2009	5	17.52	48.48	5.94	2.39	3.47	0.0

eco3	2009	6	21.81	67.03	6.84	7.88	9.13	0.0

eco3	2009	7	22.26	83.98	6.56	9.78	10.77	0.0

eco3	2009	8	22.59	101.92	6.91	10.35	11.19	0.0

eco3	2009	9	22.56	18.79	5.72	9.23	10.16	0.0

eco3	2009	10	6.8	95.97	7.44	-0.44	0.23	0.0

eco3	2009	11	6.54	31.93	3.82	-2.99	-2.15	0.0

eco3	2009	12	-8.37	31.93	3.42	-16.76	-15.39	0.0

eco3	2010	1	-7.72	21.79	2.61	-18.96	-18.3	0.0

eco3	2010	2	-2.7	6.17	1.86	-18.66	-17.77	0.0

eco3	2010	3	9.18	17.62	3.81	-4.77	-4.15	0.0

eco3	2010	4	16	20.57	5.02	-0.62	0.88	0.0

eco3	2010	5	19.4	65.6	7.47	4.68	5.59	0.0

eco3	2010	6	21.52	112.89	8.35	9.61	10.76	0.0

eco3	2010	7	26.15	109.29	9.07	13.22	14.53	0.0

eco3	2010	8	25.66	146.36	8.6	13.41	14.52	0.0

eco3	2010	9	16.09	109.81	9.18	4.97	6.06	0.0

eco3	2010	10	14.18	77.26	6.52	0.91	2.25	0.0

eco3	2010	11	3.18	42.04	4.25	-6.5	-6.12	0.0

eco3	2010	12	-7.53	43.01	3.48	-17.11	-16.15	0.0

eco3	2011	1	-10.98	30.61	2.94	-21.4	-20.82	0.0

eco3	2011	2	-4.6	7.41	0.6	-18.27	-17.4	0.0

eco3	2011	3	1.25	10.47	2.78	-12.13	-11.61	0.0

eco3	2011	4	9.42	70.47	6.67	-2.12	-1.36	0.0

eco3	2011	5	17.1	70.12	7.65	3.61	4.54	0.0

eco3	2011	6	20.98	113.3	8.07	9.15	10.25	0.0

eco3	2011	7	27.23	77.8	7.43	13.54	15.04	0.0

eco3	2011	8	25.34	114.13	7.58	11.74	13.1	0.0

eco3	2011	9	19.3	35.53	5.46	5.16	6.27	0.0

eco3	2011	10	14.04	33.96	4.02	2.2	3.13	0.0

eco3	2011	11	3.91	16.72	2.58	-5.9	-5.07	0.0

eco3	2011	12	-2.44	7.78	1.87	-11.9	-10.65	0.0

eco3	2012	1	-4.22	14.47	2.79	-14.76	-13.98	0.0

eco3	2012	2	-1.23	20.45	3.02	-12.42	-11.59	0.0

